COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING
UGA-2012,2012,UGA,6
UGA-2013,2013,UGA,6
UGA-2014,2014,UGA,6
UGA-2015,2015,UGA,6
UGA-2016,2016,UGA,6
UGA-2017,2017,UGA,6
UGA-2018,2018,UGA,6
UGA-2019,2019,UGA,6
UGA-2020,2020,UGA,6
UGA-2021,2021,UGA,6
UGA-2022,2022,UGA,6
UGA-2023,2023,UGA,6
UGA-2024,2024,UGA,-
UGA-2025,2025,UGA,-
UGA-2026,2026,UGA,-
UKR-1999,1999,UKR,7
UKR-2000,2000,UKR,7
UKR-2001,2001,UKR,7
UKR-2002,2002,UKR,7
UKR-2003,2003,UKR,7
UKR-2004,2004,UKR,7
UKR-2005,2005,UKR,6
UKR-2006,2006,UKR,6
UKR-2007,2007,UKR,6
UKR-2008,2008,UKR,5
UKR-2009,2009,UKR,5
UKR-2010,2010,UKR,7
UKR-2011,2011,UKR,7
UKR-2012,2012,UKR,7
UKR-2013,2013,UKR,7
UKR-2014,2014,UKR,7
UKR-2015,2015,UKR,7
UKR-2016,2016,UKR,7
UKR-2017,2017,UKR,7
UKR-2018,2018,UKR,7
UKR-2019,2019,UKR,7
UKR-2020,2020,UKR,7
UKR-2021,2021,UKR,6
UKR-2022,2022,UKR,6
UKR-2023,2023,UKR,6
UKR-2024,2024,UKR,-
UKR-2025,2025,UKR,-
UKR-2026,2026,UKR,-
ARE-1999,1999,ARE,2
ARE-2000,2000,ARE,2
ARE-2001,2001,ARE,2
ARE-2002,2002,ARE,2
ARE-2003,2003,ARE,2
ARE-2004,2004,ARE,2
ARE-2005,2005,ARE,2
ARE-2006,2006,ARE,2
ARE-2007,2007,ARE,2
ARE-2008,2008,ARE,2
ARE-2009,2009,ARE,2
ARE-2010,2010,ARE,2
ARE-2011,2011,ARE,3
ARE-2012,2012,ARE,3
ARE-2013,2013,ARE,3
ARE-2014,2014,ARE,2
ARE-2015,2015,ARE,2
ARE-2016,2016,ARE,2
ARE-2017,2017,ARE,2
ARE-2018,2018,ARE,2
ARE-2019,2019,ARE,2
ARE-2020,2020,ARE,2
ARE-2021,2021,ARE,2
ARE-2022,2022,ARE,2
ARE-2023,2023,ARE,2
ARE-2024,2024,ARE,-
ARE-2025,2025,ARE,-
ARE-2026,2026,ARE,-
GBR-1999,1999,GBR,1
GBR-2000,2000,GBR,1
GBR-2001,2001,GBR,1
GBR-2002,2002,GBR,1
GBR-2003,2003,GBR,1
GBR-2004,2004,GBR,1
GBR-2005,2005,GBR,1
GBR-2006,2006,GBR,1
GBR-2007,2007,GBR,1
GBR-2008,2008,GBR,1
GBR-2009,2009,GBR,1
GBR-2010,2010,GBR,1
GBR-2011,2011,GBR,1
GBR-2012,2012,GBR,1
GBR-2013,2013,GBR,1
GBR-2014,2014,GBR,1
GBR-2015,2015,GBR,1
GBR-2016,2016,GBR,1
GBR-2017,2017,GBR,1
GBR-2018,2018,GBR,1
GBR-2019,2019,GBR,1
GBR-2020,2020,GBR,1
GBR-2021,2021,GBR,1
GBR-2022,2022,GBR,1
GBR-2023,2023,GBR,1
GBR-2024,2024,GBR,-
GBR-2025,2025,GBR,-
GBR-2026,2026,GBR,-
USA-1999,1999,USA,1
USA-2000,2000,USA,1
USA-2001,2001,USA,1
USA-2002,2002,USA,1
USA-2003,2003,USA,1
USA-2004,2004,USA,1
USA-2005,2005,USA,1
USA-2006,2006,USA,1
USA-2007,2007,USA,1
USA-2008,2008,USA,1
USA-2009,2009,USA,1
USA-2010,2010,USA,1
USA-2011,2011,USA,1
USA-2012,2012,USA,1
USA-2013,2013,USA,1
USA-2014,2014,USA,1
USA-2015,2015,USA,1
USA-2016,2016,USA,1
USA-2017,2017,USA,1
USA-2018,2018,USA,1
USA-2019,2019,USA,1
USA-2020,2020,USA,1
USA-2021,2021,USA,1
USA-2022,2022,USA,1
USA-2023,2023,USA,1
USA-2024,2024,USA,-
USA-2025,2025,USA,-
USA-2026,2026,USA,-
URY-1999,1999,URY,4
URY-2000,2000,URY,4
URY-2001,2001,URY,3
URY-2002,2002,URY,3
URY-2003,2003,URY,6
URY-2004,2004,URY,6
URY-2005,2005,URY,6
URY-2006,2006,URY,6
URY-2007,2007,URY,5
URY-2008,2008,URY,4
URY-2009,2009,URY,4
URY-2010,2010,URY,4
URY-2011,2011,URY,4
URY-2012,2012,URY,3
URY-2013,2013,URY,3
URY-2014,2014,URY,3
URY-2015,2015,URY,3
URY-2016,2016,URY,3
URY-2017,2017,URY,3
URY-2018,2018,URY,3
URY-2019,2019,URY,3
URY-2020,2020,URY,3
URY-2021,2021,URY,3
URY-2022,2022,URY,3
URY-2023,2023,URY,3
URY-2024,2024,URY,-
URY-2025,2025,URY,-
URY-2026,2026,URY,-
UZB-1999,1999,UZB,7
UZB-2000,2000,UZB,7
UZB-2001,2001,UZB,7
UZB-2002,2002,UZB,7
UZB-2003,2003,UZB,7
UZB-2004,2004,UZB,7
UZB-2005,2005,UZB,7
UZB-2006,2006,UZB,7
UZB-2007,2007,UZB,7
UZB-2008,2008,UZB,7
UZB-2009,2009,UZB,6
UZB-2010,2010,UZB,6
UZB-2011,2011,UZB,6
UZB-2012,2012,UZB,6
UZB-2013,2013,UZB,6
UZB-2014,2014,UZB,6
UZB-2015,2015,UZB,6
UZB-2016,2016,UZB,6
UZB-2017,2017,UZB,6
UZB-2018,2018,UZB,6
UZB-2019,2019,UZB,6
UZB-2020,2020,UZB,5
UZB-2021,2021,UZB,5
UZB-2022,2022,UZB,5
UZB-2023,2023,UZB,5
UZB-2024,2024,UZB,-
UZB-2025,2025,UZB,-
UZB-2026,2026,UZB,-
VUT-1999,1999,VUT,-
VUT-2000,2000,VUT,-
VUT-2001,2001,VUT,-
VUT-2002,2002,VUT,-
VUT-2003,2003,VUT,-
VUT-2004,2004,VUT,-
VUT-2005,2005,VUT,-
VUT-2006,2006,VUT,-
VUT-2007,2007,VUT,-
VUT-2008,2008,VUT,-
VUT-2009,2009,VUT,-
VUT-2010,2010,VUT,-
VUT-2011,2011,VUT,-
VUT-2012,2012,VUT,-
VUT-2013,2013,VUT,-
VUT-2014,2014,VUT,-
VUT-2015,2015,VUT,-
VUT-2016,2016,VUT,-
VUT-2017,2017,VUT,-
VUT-2018,2018,VUT,-
VUT-2019,2019,VUT,-
VUT-2020,2020,VUT,-
VUT-2021,2021,VUT,-
VUT-2022,2022,VUT,-
VUT-2023,2023,VUT,-
VUT-2024,2024,VUT,-
VUT-2025,2025,VUT,-
VUT-2026,2026,VUT,-
VEN-1999,1999,VEN,5
VEN-2000,2000,VEN,5
VEN-2001,2001,VEN,5
VEN-2002,2002,VEN,4
VEN-2003,2003,VEN,6
VEN-2004,2004,VEN,7
VEN-2005,2005,VEN,6
VEN-2006,2006,VEN,6
VEN-2007,2007,VEN,6
VEN-2008,2008,VEN,6
VEN-2009,2009,VEN,6
VEN-2010,2010,VEN,7
VEN-2011,2011,VEN,7
VEN-2012,2012,VEN,7
VEN-2013,2013,VEN,7
VEN-2014,2014,VEN,7
VEN-2015,2015,VEN,7
VEN-2016,2016,VEN,7
VEN-2017,2017,VEN,7
VEN-2018,2018,VEN,7
VEN-2019,2019,VEN,7
VEN-2020,2020,VEN,7
VEN-2021,2021,VEN,7
VEN-2022,2022,VEN,7
VEN-2023,2023,VEN,7
VEN-2024,2024,VEN,-
VEN-2025,2025,VEN,-
VEN-2026,2026,VEN,-
VNM-1999,1999,VNM,6
VNM-2000,2000,VNM,6
VNM-2001,2001,VNM,6
VNM-2002,2002,VNM,6
VNM-2003,2003,VNM,5
VNM-2004,2004,VNM,5
VNM-2005,2005,VNM,5
VNM-2006,2006,VNM,5
VNM-2007,2007,VNM,5
VNM-2008,2008,VNM,4
VNM-2009,2009,VNM,4
VNM-2010,2010,VNM,5
VNM-2011,2011,VNM,5
VNM-2012,2012,VNM,5
VNM-2013,2013,VNM,5
VNM-2014,2014,VNM,5
VNM-2015,2015,VNM,5
VNM-2016,2016,VNM,5
VNM-2017,2017,VNM,5
VNM-2018,2018,VNM,5
VNM-2019,2019,VNM,5
VNM-2020,2020,VNM,4
VNM-2021,2021,VNM,4
VNM-2022,2022,VNM,4
VNM-2023,2023,VNM,4
VNM-2024,2024,VNM,-
VNM-2025,2025,VNM,-
VNM-2026,2026,VNM,-
PSE-1999,1999,PSE,-
PSE-2000,2000,PSE,-
PSE-2001,2001,PSE,-
PSE-2002,2002,PSE,-
PSE-2003,2003,PSE,-
PSE-2004,2004,PSE,-
PSE-2005,2005,PSE,-
PSE-2006,2006,PSE,-
PSE-2007,2007,PSE,-
PSE-2008,2008,PSE,-
PSE-2009,2009,PSE,-
PSE-2010,2010,PSE,-
PSE-2011,2011,PSE,-
PSE-2012,2012,PSE,-
PSE-2013,2013,PSE,-
PSE-2014,2014,PSE,7
PSE-2015,2015,PSE,7
PSE-2016,2016,PSE,7
PSE-2017,2017,PSE,7
PSE-2018,2018,PSE,7
PSE-2019,2019,PSE,7
PSE-2020,2020,PSE,7
PSE-2021,2021,PSE,7
PSE-2022,2022,PSE,7
PSE-2023,2023,PSE,7
PSE-2024,2024,PSE,-
PSE-2025,2025,PSE,-
PSE-2026,2026,PSE,-
YEM-1999,1999,YEM,7
YEM-2000,2000,YEM,7
YEM-2001,2001,YEM,7
YEM-2002,2002,YEM,6
YEM-2003,2003,YEM,6
YEM-2004,2004,YEM,6
YEM-2005,2005,YEM,6
YEM-2006,2006,YEM,6
YEM-2007,2007,YEM,6
YEM-2008,2008,YEM,6
YEM-2009,2009,YEM,6
YEM-2010,2010,YEM,6
YEM-2011,2011,YEM,7
YEM-2012,2012,YEM,7
YEM-2013,2013,YEM,7
YEM-2014,2014,YEM,7
YEM-2015,2015,YEM,7
YEM-2016,2016,YEM,7
YEM-2017,2017,YEM,7
YEM-2018,2018,YEM,7
YEM-2019,2019,YEM,7
YEM-2020,2020,YEM,7
YEM-2021,2021,YEM,7
YEM-2022,2022,YEM,7
YEM-2023,2023,YEM,7
YEM-2024,2024,YEM,-
YEM-2025,2025,YEM,-
YEM-2026,2026,YEM,-
ZMB-1999,1999,ZMB,7
ZMB-2000,2000,ZMB,7
ZMB-2001,2001,ZMB,7
ZMB-2002,2002,ZMB,7
ZMB-2003,2003,ZMB,7
ZMB-2004,2004,ZMB,7
ZMB-2005,2005,ZMB,7
ZMB-2006,2006,ZMB,7
ZMB-2007,2007,ZMB,7
ZMB-2008,2008,ZMB,6
ZMB-2009,2009,ZMB,6
ZMB-2010,2010,ZMB,6
ZMB-2011,2011,ZMB,6
ZMB-2012,2012,ZMB,6
ZMB-2013,2013,ZMB,6
ZMB-2014,2014,ZMB,5
ZMB-2015,2015,ZMB,5
ZMB-2016,2016,ZMB,5
ZMB-2017,2017,ZMB,6
ZMB-2018,2018,ZMB,6
ZMB-2019,2019,ZMB,6
ZMB-2020,2020,ZMB,7
ZMB-2021,2021,ZMB,7
ZMB-2022,2022,ZMB,7
ZMB-2023,2023,ZMB,7
ZMB-2024,2024,ZMB,-
ZMB-2025,2025,ZMB,-
ZMB-2026,2026,ZMB,-
ZWE-1999,1999,ZWE,5
ZWE-2000,2000,ZWE,6
ZWE-2001,2001,ZWE,7
ZWE-2002,2002,ZWE,7
ZWE-2003,2003,ZWE,7
ZWE-2004,2004,ZWE,7
ZWE-2005,2005,ZWE,7
ZWE-2006,2006,ZWE,7
ZWE-2007,2007,ZWE,7
ZWE-2008,2008,ZWE,7
ZWE-2009,2009,ZWE,7
ZWE-2010,2010,ZWE,7
ZWE-2011,2011,ZWE,7
ZWE-2012,2012,ZWE,7
ZWE-2013,2013,ZWE,7
ZWE-2014,2014,ZWE,7
ZWE-2015,2015,ZWE,7
ZWE-2016,2016,ZWE,7
ZWE-2017,2017,ZWE,7
ZWE-2018,2018,ZWE,7
ZWE-2019,2019,ZWE,7
ZWE-2020,2020,ZWE,7
ZWE-2021,2021,ZWE,7
ZWE-2022,2022,ZWE,7
ZWE-2023,2023,ZWE,7
ZWE-2024,2024,ZWE,-
ZWE-2025,2025,ZWE,-
ZWE-2026,2026,ZWE,-
