COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING,WB-WDI-NY.ADJ.DPEM.GN.ZS,IMF-FM-GGR_G01_GDP_PT,IMF-FM-G_X_G01_GDP_PT,WB-WDI-NY.GDP.PCAP.CD,Info-Country_Name,Legal_Systems-Civil_Law,Legal_Systems-Common_Law,Legal_Systems-Customary,Legal_Systems-Muslim,Legal_Systems-Mixed,Languages-Official_language,Languages-Regional_language,Languages-Minority_language,Languages-National_language,Languages-Widely_spoken,Geography-x_coord,Geography-y_coord,Geography-Region,Geography-Sub_Region,Geography-Intermediate_Region,Geography-Region_Code,Geography-Sub_Region_Code,Geography-Intermediate_Region_Code,Economy-Income_Group
MUS-2001,2001,MUS,3,0.228111477540697,16.8673275048877,22.3962737734384,3908.55694927435,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2002,2002,MUS,3,0.230044969794375,18.1004088427678,23.2824148785331,4073.06053055903,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2003,2003,MUS,3,0.217906242388912,18.6253194369737,23.4413756201728,4858.26575549747,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2004,2004,MUS,3,0.208781348953925,18.2108548394879,22.5527983939593,5460.60800184198,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2005,2005,MUS,3,0.204573270080247,18.5818019257978,23.0235975882005,5354.02974260642,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2006,2006,MUS,3,0.188263336403993,18.0165869449531,22.1605276779178,5695.97525509869,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2007,2007,MUS,3,0.175004416978086,18.440254252154,21.527625859887,6574.6635764099,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2008,2008,MUS,3,0.171465167270281,20.0356162339658,22.6978340945775,8030.05228087539,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2009,2009,MUS,3,0.174057209061961,21.7431101911364,25.1504274086403,7318.12640972422,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2010,2010,MUS,3,0.168650674982937,20.9800562660715,24.0461548303248,8000.37643182154,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2011,2011,MUS,3,0.16476767522484,20.657515028647,23.7453201038952,9197.04299089459,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2012,2012,MUS,3,0.165943350783193,20.759775484999,22.5444188657191,9291.23627601053,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2013,2013,MUS,3,0.15779529274728,20.7265183049779,24.1242306133102,9764.64413060045,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2014,2014,MUS,3,0.165024443911415,19.9010568226381,23.0333132676077,10366.3550754936,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2015,2015,MUS,3,0.163588689841873,20.8695658454278,24.4562194574733,9507.87133656424,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2016,2016,MUS,3,0.157310063966869,21.1541039274385,23.9663107099772,9965.72531085228,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2017,2017,MUS,3,0.158450622390153,22.5924743212064,24.2523701468296,10841.6847754844,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2018,2018,MUS,3,0.148801402589121,22.1309196935488,24.3185140596784,11643.4605962124,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2019,2019,MUS,3,0.14468379877237,20.2834115069478,27.8169839174549,11403.2527870674,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2020,2020,MUS,3,0.169033109778393,21.990894326693,32.6151305266066,9011.04288445023,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2021,2021,MUS,3,0.162141617142768,26.3664378340333,30.8099087941488,9068.97292976686,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2022,2022,MUS,3,,26.0143080920426,29.3205523083577,10239.7970461095,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2023,2023,MUS,3,,25.2221292701803,29.9292520076074,11416.858992993,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2024,2024,MUS,-,,26.6280701653271,33.736568771826,,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2025,2025,MUS,-,,28.1716537376219,31.9191234948374,,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MUS-2026,2026,MUS,-,,28.3633376312329,30.7965025174625,,MAURITIUS,1.0,1.0,0.0,0.0,1.0,English,,,French,,-20.348404,57.552152,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Upper middle income
MEX-1999,1999,MEX,4,0.351117220519072,15.6475872555366,20.1369467314483,6552.6610754969,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2000,2000,MEX,4,0.320627694286944,16.7012859953659,19.3865156815472,7581.84564147003,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2001,2001,MEX,3,0.318964702018035,16.9737322837408,19.5465754176389,8009.15833972447,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2002,2002,MEX,3,0.318747239042619,17.5861700425521,19.767481630672,8032.99212058539,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2003,2003,MEX,3,0.305789977118423,19.2611305742353,21.5051838450591,7473.93237356934,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2004,2004,MEX,3,0.279149219726225,19.1129738866552,20.4592294925652,7883.5231908285,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2005,2005,MEX,3,0.26611763752547,19.7220584270415,21.1559291054914,8702.11448264527,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2006,2006,MEX,2,0.243063749124823,20.3506789616232,21.5765677503378,9545.28672703153,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2007,2007,MEX,2,0.229614501242492,21.0626757476779,22.5210064369319,10178.4422388105,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2008,2008,MEX,2,0.226079883802739,25.8206759504742,26.5019764521188,10589.9518729134,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2009,2009,MEX,2,0.239204642855885,22.5811979572704,26.5165250588309,8495.65308003777,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2010,2010,MEX,3,0.220732065812178,22.6783213043632,26.4821249151849,9823.16407459477,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2011,2011,MEX,3,0.210810107024274,23.417944059877,26.6220717322179,10766.6099402311,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2012,2012,MEX,3,0.207644625059214,23.4336993714008,26.999657522991,10842.7330894856,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2013,2013,MEX,3,0.215319501582916,23.10944837641,26.6685103167385,11317.4910604809,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2014,2014,MEX,3,0.213552509960945,22.5781215142716,26.9494165568156,11490.0216914226,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2015,2015,MEX,3,0.209473493334899,22.6985841634214,26.5573747426273,10098.173182095,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2016,2016,MEX,3,0.202951110076633,23.8411119963179,26.5225209768588,9152.73722379028,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2017,2017,MEX,3,0.200893627730485,23.9841320874399,25.0181802924925,9693.33009082487,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2018,2018,MEX,3,0.193839508386882,22.8311501839398,24.9697363230248,10130.3206976172,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2019,2019,MEX,3,0.189369412760361,22.9970315001166,25.2630155927289,10434.5676193955,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2020,2020,MEX,3,0.202413937001402,23.4927411633124,27.7828356523991,8895.61521605941,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2021,2021,MEX,3,0.187346307501911,22.9371622064838,26.6838547747168,10363.1927221972,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2022,2022,MEX,3,,24.1944562911374,28.5182644003624,11476.6788057764,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2023,2023,MEX,3,,24.292761051395,28.5919823283568,13926.1136190914,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2024,2024,MEX,-,,24.6446007084165,30.3658246149826,,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2025,2025,MEX,-,,24.9933775343038,29.0171939881465,,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
MEX-2026,2026,MEX,-,,24.2930052063739,27.5630052063739,,MEXICO,1.0,0.0,0.0,0.0,0.0,Spanish,,,Spanish,,23.634501,-102.552784,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,Upper middle income
FSM-1999,1999,FSM,-,,67.7828666500805,72.9583570696397,1973.66392024314,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2000,2000,FSM,-,,63.9199130812845,67.4046670015416,2088.20954444136,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2001,2001,FSM,-,,58.72397343618,64.1870292648234,2152.5252795941,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2002,2002,FSM,-,,66.7572814711383,59.5525809697007,2165.48682048718,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2003,2003,FSM,-,,70.1463483374471,67.5287616985259,2195.18715620947,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2004,2004,FSM,-,,56.3590036313822,71.9113550871707,2155.78169026723,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2005,2005,FSM,-,,54.5811979527231,60.2126394413892,2256.01135749054,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2006,2006,FSM,-,,55.7263203944299,61.1712667201731,2298.63645841833,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2007,2007,FSM,-,,56.592942828656,60.1412687709531,2344.40346200197,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2008,2008,FSM,-,,58.2480945446591,59.8015431905215,2420.7490064763,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2009,2009,FSM,-,,66.2271277122852,64.3461203431858,2598.40360440538,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2010,2010,FSM,-,,68.9111887538923,68.4460270785096,2760.0113395546,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2011,2011,FSM,-,,65.3232002267447,65.9034327159257,2885.44124871393,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2012,2012,FSM,-,,66.7124747521456,65.8178553992983,3023.58544607879,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2013,2013,FSM,-,,63.0970056007188,60.2027327860338,2920.70086272777,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2014,2014,FSM,-,,65.9915145043345,54.7595923349478,2928.44878191958,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2015,2015,FSM,-,,66.9130528371481,56.4308588872137,2891.32210264749,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2016,2016,FSM,-,,70.023201214707,62.6529840475368,2956.56129178986,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2017,2017,FSM,-,,79.4910089051797,65.0135390656827,3250.9281898035,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2018,2018,FSM,-,,81.2192527235127,56.5427919014843,3533.79188489935,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2019,2019,FSM,-,,76.8073345308281,57.2681746471447,3537.47115704038,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2020,2020,FSM,-,,67.0063407083796,60.5832162994697,3318.28804881095,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2021,2021,FSM,-,,70.9738601034609,66.5311365299687,3447.33097029108,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2022,2022,FSM,-,,73.7171252317536,56.2871335871608,3766.51133457132,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2023,2023,FSM,-,,62.7087235447323,53.4812488665168,3992.22384225509,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2024,2024,FSM,-,,64.6735035881428,56.9678000810045,,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2025,2025,FSM,-,,67.2956828746246,61.4070994137867,,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
FSM-2026,2026,FSM,-,,66.8010381266525,65.8519018121663,,MICRONESIA,0.0,1.0,1.0,0.0,1.0,English,Chuukese/Kosraean/Pohnpeian/Yapese,,,,7.425554,150.550812,Oceania,Micronesia,Micronesia,9.0,57.0,0.0,Lower middle income
MDA-1999,1999,MDA,7,0.740480775698998,30.3794716153498,33.0185624313297,399.499818596336,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2000,2000,MDA,7,0.675447096342763,30.4791204563595,34.0251842528611,440.538683980372,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2001,2001,MDA,7,0.564670037508848,29.1629517858696,29.5077020319259,507.404076252819,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2002,2002,MDA,7,0.475295892221945,29.5604689478006,30.7394664392727,570.799866188293,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2003,2003,MDA,7,0.433436076224721,33.9738146150403,33.5038468921918,682.319095965299,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2004,2004,MDA,7,0.410328156492428,35.4007834157936,34.8079346331613,897.178494749468,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2005,2005,MDA,7,0.420402884265754,38.5602212734778,37.1194986363094,1034.39197746993,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2006,2006,MDA,7,0.414766123146335,39.8781260832044,40.2968496906682,1183.02481442894,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2007,2007,MDA,7,0.408772036027257,42.8601607151216,42.7119281942204,1531.21618590748,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2008,2008,MDA,7,0.373750570823199,40.6275783596859,41.4981863525443,2110.55305353857,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2009,2009,MDA,7,0.414703327848886,38.917178002384,45.2999987439972,1898.43975710988,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2010,2010,MDA,7,0.390248531723979,31.9180323806685,34.0962866593499,2436.79935102421,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2011,2011,MDA,7,0.346514352586967,30.5125538097001,32.5621988751278,2941.36224066021,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
MDA-2012,2012,MDA,7,0.329141292154776,31.7368160271384,33.6675560251881,3044.8084324815,MOLDOVA,1.0,0.0,0.0,0.0,0.0,Romanian,Gagauz/Russian/Ukrainian,,,,47.411631,28.369885,Europe,Eastern Europe,Eastern Europe,150.0,151.0,0.0,Upper middle income
