index,Provider Id,Provider Name,Provider Region,Dataset Id,Dataset Name,Subgroup 1 Id,Subgroup 1 Name,Subgroup 2 Id,Subgroup 2 Name
1535,ILO,International Labour Organization,World,EMP_PIFL_SEX_INS_RT,Share of employment outside the formal sector by sex and public/private sector (%),IFL,Informal sector and informal employment,,
1536,ILO,International Labour Organization,World,EMP_PIFL_SEX_OC2_RT,Share of employment outside the formal sector by sex and occupation - ISCO level 2 (%),IFL,Informal sector and informal employment,,
1537,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_DSB_RT,"Share of employment outside the formal sector by sex, age and disability status (%)",IFL,Informal sector and informal employment,,
1538,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_ECO_RT,"Share of employment outside the formal sector by sex, age and economic activity (%)",IFL,Informal sector and informal employment,,
1539,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_EDU_RT,"Share of employment outside the formal sector by sex, age and education (%)",IFL,Informal sector and informal employment,,
1540,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_INS_RT,"Share of employment outside the formal sector by sex, age and public/private sector (%)",IFL,Informal sector and informal employment,,
1541,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_JOB_RT,"Share of employment outside the formal sector by sex, age and working time arrangement (%)",IFL,Informal sector and informal employment,,
1542,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_MTS_RT,"Share of employment outside the formal sector by sex, age and marital status (%)",IFL,Informal sector and informal employment,,
1543,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_OCU_RT,"Share of employment outside the formal sector by sex, age and occupation (%)",IFL,Informal sector and informal employment,,
1544,ILO,International Labour Organization,World,EMP_PIFL_SEX_AGE_GEO_RT,"Share of employment outside the formal sector by sex, age and rural / urban areas (%)",IFL,Informal sector and informal employment,,
1545,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_DSB_RT,"Share of employment outside the formal sector by sex, economic activity and disability status (%)",IFL,Informal sector and informal employment,,
1546,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_EDU_RT,"Share of employment outside the formal sector by sex, economic activity and education (%)",IFL,Informal sector and informal employment,,
1547,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_EST_RT,"Share of employment outside the formal sector by sex, economic activity and establishment size (%)",IFL,Informal sector and informal employment,,
1548,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_INS_RT,"Share of employment outside the formal sector by sex, economic activity and public/private sector (%)",IFL,Informal sector and informal employment,,
1549,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_MTS_RT,"Share of employment outside the formal sector by sex, economic activity and marital status (%)",IFL,Informal sector and informal employment,,
1550,ILO,International Labour Organization,World,EMP_PIFL_SEX_ECO_GEO_RT,"Share of employment outside the formal sector by sex, economic activity and rural / urban areas (%)",IFL,Informal sector and informal employment,,
1551,ILO,International Labour Organization,World,EMP_PIFL_SEX_EDU_DSB_RT,"Share of employment outside the formal sector by sex, education and disability status (%)",IFL,Informal sector and informal employment,,
1552,ILO,International Labour Organization,World,EMP_PIFL_SEX_EDU_MTS_RT,"Share of employment outside the formal sector by sex, education and marital status (%)",IFL,Informal sector and informal employment,,
1553,ILO,International Labour Organization,World,EMP_PIFL_SEX_EDU_GEO_RT,"Share of employment outside the formal sector by sex, education and rural / urban areas (%)",IFL,Informal sector and informal employment,,
1554,ILO,International Labour Organization,World,EMP_PIFL_SEX_EST_DSB_RT,"Share of employment outside the formal sector by sex, establishment size and disability status (%)",IFL,Informal sector and informal employment,,
1555,ILO,International Labour Organization,World,EMP_PIFL_SEX_EST_MTS_RT,"Share of employment outside the formal sector by sex, establishment size and marital status (%)",IFL,Informal sector and informal employment,,
1556,ILO,International Labour Organization,World,EMP_PIFL_SEX_EST_GEO_RT,"Share of employment outside the formal sector by sex, establishment size and rural / urban areas (%)",IFL,Informal sector and informal employment,,
1557,ILO,International Labour Organization,World,EMP_PIFL_SEX_INS_DSB_RT,"Share of employment outside the formal sector by sex, public/private sector and disability status (%)",IFL,Informal sector and informal employment,,
1558,ILO,International Labour Organization,World,EMP_PIFL_SEX_INS_MTS_RT,"Share of employment outside the formal sector by sex, public/private sector and marital status (%)",IFL,Informal sector and informal employment,,
1559,ILO,International Labour Organization,World,EMP_PIFL_SEX_INS_GEO_RT,"Share of employment outside the formal sector by sex, public/private sector and rural/urban areas (%)",IFL,Informal sector and informal employment,,
1560,ILO,International Labour Organization,World,EMP_PIFL_SEX_MTS_DSB_RT,"Share of employment outside the formal sector by sex, marital status and disability status (%)",IFL,Informal sector and informal employment,,
1561,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_DSB_RT,"Share of employment outside the formal sector by sex, occupation and disability status (%)",IFL,Informal sector and informal employment,,
1562,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_EDU_RT,"Share of employment outside the formal sector by sex, occupation and education (%)",IFL,Informal sector and informal employment,,
1563,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_EST_RT,"Share of employment outside the formal sector by sex, occupation and establishment size (%)",IFL,Informal sector and informal employment,,
1564,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_INS_RT,"Share of employment outside the formal sector by sex, occupation and public/private sector (%)",IFL,Informal sector and informal employment,,
1565,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_MTS_RT,"Share of employment outside the formal sector by sex, occupation and marital status (%)",IFL,Informal sector and informal employment,,
1566,ILO,International Labour Organization,World,EMP_PIFL_SEX_OCU_GEO_RT,"Share of employment outside the formal sector by sex, occupation and rural / urban areas (%)",IFL,Informal sector and informal employment,,
1567,ILO,International Labour Organization,World,EMP_PIFL_SEX_GEO_DSB_RT,"Share of employment outside the formal sector by sex, rural / urban areas and disability status (%)",IFL,Informal sector and informal employment,,
1568,ILO,International Labour Organization,World,EMP_PIFL_SEX_GEO_MTS_RT,"Share of employment outside the formal sector by sex, rural / urban areas and marital status (%)",IFL,Informal sector and informal employment,,
1569,ILO,International Labour Organization,World,EES_TEES_SEX_IFL_EC2_NB,"Employees by sex, informal / formal economy and economic activity - ISIC level 2 (thousands)",IFL,Informal sector and informal employment,,
1571,ILO,International Labour Organization,World,LAC_4HRL_ECO_CUR_NB,Mean nominal hourly labour cost per employee by economic activity,LAC,Labour cost,,
1575,ILO,International Labour Organization,World,LAP_2FTM_NOC_RT,"Gender income gap, ratio of women's to men's labour income -- ILO modelled estimates, Nov. 2022 (%)",LAP,Labour income,,
1576,ILO,International Labour Organization,World,MST_FORE_SEX_CBR_NB,Employed foreign-born population by sex and country of birth (thousands),MIG,Labour migration,,
1577,ILO,International Labour Organization,World,MST_NCTE_SEX_CCT_NB,Employed foreign citizens by sex and country of citizenship (thousands),MIG,Labour migration,,
1578,ILO,International Labour Organization,World,MST_TEMP_SEX_AGE_CCT_NB,"Employment by sex, age and citizenship (thousands)",MIG,Labour migration,,
1579,ILO,International Labour Organization,World,MST_TEMP_SEX_AGE_CBR_NB,"Employment by sex, age and place of birth (thousands)",MIG,Labour migration,,
1580,ILO,International Labour Organization,World,MST_TEMP_SEX_ECO_CCT_NB,"Employment by sex, economic activity and citizenship (thousands)",MIG,Labour migration,,
1581,ILO,International Labour Organization,World,MST_TEMP_SEX_ECO_CBR_NB,"Employment by sex, economic activity and place of birth (thousands)",MIG,Labour migration,,
1582,ILO,International Labour Organization,World,MST_TEMP_SEX_OCU_CCT_NB,"Employment by sex, occupation and citizenship (thousands)",MIG,Labour migration,,
1583,ILO,International Labour Organization,World,MST_TEMP_SEX_OCU_CBR_NB,"Employment by sex, occupation and place of birth (thousands)",MIG,Labour migration,,
1584,ILO,International Labour Organization,World,MST_TEMP_SEX_STE_CCT_NB,"Employment by sex, status in employment and citizenship (thousands)",MIG,Labour migration,,
1585,ILO,International Labour Organization,World,MST_TEMP_SEX_STE_CBR_NB,"Employment by sex, status in employment and place of birth (thousands)",MIG,Labour migration,,
1586,ILO,International Labour Organization,World,MST_TEMP_SEX_AGE_CCT_RT,"Employment-to-population ratio by sex, age and citizenship (%)",MIG,Labour migration,,
1587,ILO,International Labour Organization,World,MST_TEMP_SEX_AGE_CBR_RT,"Employment-to-population ratio by sex, age and place of birth (%)",MIG,Labour migration,,
1588,ILO,International Labour Organization,World,MST_FORP_SEX_CBR_NB,Working-age foreign-born population by sex and country of birth (thousands),MIG,Labour migration,,
1589,ILO,International Labour Organization,World,MFL_NEMP_SEX_ECO_NB,Inflow of employed foreign citizens by sex and economic activity (thousands),MIG,Labour migration,,
1590,ILO,International Labour Organization,World,MFL_NEMP_SEX_OCU_NB,Inflow of employed foreign citizens by sex and occupation (thousands),MIG,Labour migration,,
1591,ILO,International Labour Organization,World,MFL_FEMP_SEX_ECO_NB,Inflow of employed foreign-born population by sex and economic activity (thousands),MIG,Labour migration,,
1592,ILO,International Labour Organization,World,MFL_FEMP_SEX_OCU_NB,Inflow of employed foreign-born population by sex and occupation (thousands),MIG,Labour migration,,
1593,ILO,International Labour Organization,World,MFL_FPOP_SEX_CBR_NB,Inflow of working-age foreign-born population by sex and country of birth (thousands),MIG,Labour migration,,
1594,ILO,International Labour Organization,World,MFL_FWAP_SEX_EDU_NB,Inflow of working-age foreign-born population by sex and education (thousands),MIG,Labour migration,,
1595,ILO,International Labour Organization,World,MNA_XRET_SEX_CPR_NB,Inflow of nationals returned from abroad by sex and country of previous residence (thousands),MIG,Labour migration,,
1596,ILO,International Labour Organization,World,MFL_NCIT_SEX_CCT_NB,Inflow of working age foreign citizens by sex and country of citizenship (thousands),MIG,Labour migration,,
1597,ILO,International Labour Organization,World,MFL_NWAP_SEX_EDU_NB,Inflow of working age foreign citizens by sex and education (thousands),MIG,Labour migration,,
1598,ILO,International Labour Organization,World,MST_TEAP_SEX_AGE_CCT_NB,"Labour force by sex, age and citizenship (thousands)",MIG,Labour migration,,
1599,ILO,International Labour Organization,World,MST_TEAP_SEX_AGE_CBR_NB,"Labour force by sex, age and place of birth (thousands)",MIG,Labour migration,,
1600,ILO,International Labour Organization,World,MST_TEAP_SEX_AGE_CCT_RT,"Labour force participation rate by sex, age and citizenship (%)",MIG,Labour migration,,
1601,ILO,International Labour Organization,World,MST_TEAP_SEX_AGE_CBR_RT,"Labour force participation rate by sex, age and place of birth (%)",MIG,Labour migration,,
